题目,朝代,作者,内容,来源,词牌
"长亭怨慢 漱泉有淮南之游，甚难为别，因倚此解送之。春水方生，予亦将归江上，不自知其繁弦促柱也","清末民国初","冯煦","又残梦、东风吹醒。蓦上离亭，断肠谁省。疏柳微黄，数声寒笛乱雅暝。碧云何处，浑堕入、斜阳影。回首望平芜，只一角、城阴愁凭。销凝。怕菭边屐悄，忘却旧游门径。西窗暗雨，忍犹忆、剪镫同听。算我亦、客思如潮，待重载、空江烟艇。且缓缓催归，说与子规应肯。","Werneror",""
"迷神引 过露筋祠，丛树荒烟，怆然成弄","清末民国初","冯煦","水佩风裳寒未剪，门外嫩阴笼碧。扬灵何处，湖上烟如织。柳濛濛，斜阳卷，画旂湿。一匊蘋香采，春渡寂。废殿薜萝丛，暮云入。太息湘灵，莫鼓钱郎瑟。灌木凄迷，残鸦泣。怒潮流恨，算千古，空午夜。更菰芦中，疏星晚，起鱼笛。缺月堕无痕，归怨魄。曲曲奏神弦，近寒食。","Werneror",""
"曲游春 上巳孤清，春江小泊，南朝旧恨，渺渺于怀，因成此解","清末民国初","冯煦","一匊春愁起，被软潮吹断，深浅无据。阁住余寒，怕东风暗卷，濛濛酥雨。旧约湔裙误。问何似、六朝眉妩。便碧云、几叶遮留，难唤冶桃前渡。冉冉薄阴凄楚。恁怨草愁波。人在南浦。弱柳微黄，怕穿烟乳燕，半衔离絮。梦堕斜阳路。悄不是、旧听莺处。无奈中酒时光，归期又阻。","Werneror",""
"探芳信 重过宝应城北旧居，景物荒寒，泫然欲涕，抚玉田西泠春感韵","清末民国初","冯煦","掩空昼。记款雁弦诗，呼蛩絮酒。奈蓬蒿径悄，西风渐非旧。屏山影里珠尘散，不独斜阳瘦。近黄昏、月蜕虚廊，烟蟠废甃。寂寂暮寒骤。剩败叶侵阶，冷萝垂岫。问讯青琴，梅边断肠否。十年赢得西州泪，门外重回首。更无聊、数尽昏鸦暝柳。","Werneror",""
"徵招 微雨乍寒，积阴成痗，孤羁白下，冶春欲阑。谱此寄滋泉、仲修、拂青","清末民国初","冯煦","薄寒庭宇愁如水，和云酿成凄楚。乳燕背斜阳，算春无归处。嫩阴浑欲暮。又迷了、冶桃前渡。一碧东园，旧痕空荡，断萍零絮。离绪。罥平芜，微风外、声声晚鹃尤苦。吹梦堕淮西，怕阑珊无据。六朝君莫妒。只禁受、恨烟颦雨。待相见，悄掩重帘，共剪镫深语。","Werneror",""
"梅子黄时雨 送滋泉、良甫之淮南，兼寄拂青，同漱泉赋","清末民国初","冯煦","倦柳摇晴，正疏雨半阑，人在南浦。怕一片凉云，带愁流去。草长波平天远，断肠不是春归处。空延伫。几点峭帆，飞下孤屿。凄楚。冥冥芳树。望荒城不见，来梦先阻。问前度刘郎，销凝何许。输与离亭今夜笛，倚寒吹得蘋花聚。沤边路。甚时共寻烟语。","Werneror",""
"菩萨蛮 九日薄饮，既阑，同蘋湘徘徊长桥，云波明瑟，怆然赋此","清末民国初","冯煦","西风缕缕吹衰帽。云痕阁梦空烟悄。酹酒问斜曛。黄花瘦几分。遥天衔断碧。南雁无消息。暝色赴危阑。归潮弄峭寒。","Werneror",""
"霜叶飞 冬十一月二十三日漱泉来自宝应，相见欢甚，而岁序将阑，予又将归海上，南朔异趣，旷若相代，黯然其为怀也。于是漱泉之归，曾赋此解为别，因更倚此以和之","清末民国初","冯煦","断肠时候。微阴敛、归云犹恋孤岫。寒潮带雨下青溪，正峭帆移后。怕折尽、天涯倦柳。乱鸦声紧斜阳瘦。恁岁晚重来，渐石老苔荒，俊游无那非旧。还又晴雪空江，悄呼渔艇，与君能几携手。年年断羽向西风，怨去鸿何骤。算客里、相逢未久。离心先自酸于酒。莫更凭危楼望，海树如烟，者边回首。","Werneror",""
"暗香 晚登燕子矶，寄蘋湘、漱泉","清末民国初","冯煦","数声怨笛。又无端唤我，来寻陈迹。点点峭帆，半带残阳下荒驿。幽壑潜蛟自舞，浑怒卷、银涛千尺。甚绝磴、一线侵云，犹有晚樵识。归客。正恻恻。数断角剩烽，总是离索。俊游记得。春草如烟上吟屐。茸帽西风渐暝，空望极、危岑寒碧。算旧日、携酒处，去潮更急。","Werneror",""
"角招 丹阳隐公桥吊张将军国梁，同梦轩师赋","清末民国初","冯煦","下空昼。归帆乍掩，危桥野鸟僝僽。断垣波外瘦。废塔暝烟，犹挂疏柳。将军去后。早恨咽、樵童渔叟。一角孤云渺渺，带丛笛不胜悲，向城阴回首。知否。大招赋又。虫沙甚处，遗怨归横岫。暗苔寒碧透。断甲埋沙，哀笳催堠。家山似旧。忍客里、来浇尊酒。谱入神弦共奏。怕斜日、拂灵旂，黄昏骤。","Werneror",""
"渡江云壬申冬十二月十四日，大雪。漱泉归宝应。夜坐楼上，汲汲无欢，追念次米，感赋此解，并寄漱泉","清末民国初","冯煦","西风吹暮雪，寒禁水驿，倦客惨将归。峭帆迷寸碧，木落淮南，望断片云飞。梅边旧约，算只有饥饿斜晖。愁岁阑、又成轻别，负了钓人矶。堪悲。江空天远，石老烟荒，问黄炉往事。应念他、哀弦自理。浊酒同携，重招楚魂何处，奈竟夕、空起相思。眠未稳、朝来带眼都移。","Werneror",""
"清波引 盟心古井图，同漱泉各赋半阕","清末民国初","冯煦","秋声凄楚。又惊醒、宿雅起舞。碎桐摇雨。掩镫黯无语。断甃絮吟蟀，惨共宵深机杼。自看寒井沈沈，忍冰雪、此终古。凝尘漫数。旧阑影、今在甚处。海云归否。认苔际庭宇。荒坟渺千里，我亦伤心孤露。剩有残月西楼，为吟愁句。","Werneror",""
"高阳台 甲戌中冬，予有夔州之役。漱泉送予江上，赋此别之","清末民国初","冯煦","人去天寒，江空岁晚，与君携手层岚。带一分酸。离心未饮先酣。十年水驿烟邮惯，奈而今、不是江南。荡秋魂、一尺荒波，湿了征衫。桓郎已自伤摇落，问归鸿声里，此别何堪。短鬓难搔，衰杨一样毵毵。斜阳尚在孤城角，近黄昏、不见征帆。待何时、月下幽坊，玉尘重谭。","Werneror",""
"霓裳中序第一 孤舟夜泊，寒月微茫，海上断鸿，邈无消息。怆然赋此","清末民国初","冯煦","凉蟾弄翠壑。卸却征帆潮又落。秋树乍惊夜鹊。但烟暗戍旂，星垂江阁。音书漫托。怕去鸿、犹怨漂泊。愁无语、一镫废驿，冷笛劝孤酌。天角。片云寥邈。叹似铁、重衾正薄。宵来归梦更恶。叶响幽坊，雨过凉幕。旧游浑似昨。奈负了、霜前素约。频延伫、春回征岸，寄我小梅萼。","Werneror",""
"垂杨 汉南道上，烟水凄绝，寒柳萧萧，似闵人摇落者。因赋此解，他日漱泉见之，当亦以为有桓郎之感也","清末民国初","冯煦","西风野水。剩几株暝柳，牵人羁思。惨绿无多，笛声吹向空烟里。天涯何限伤心地。画疏影、残阳颓寺。悔年年、轻暖轻阴，负晚春游骑。憔悴孤帆自倚。渐霜落汉南，冷峰无际。断送秋魂，一丸斜月惊鸦起。荒荒津堠人千里。叹双鬓、飘萧如此。相思甚处微黄，栖暗苇。","Werneror",""
"琐窗寒 二十一日过湘南一小湖，微阴作寒，垂垂有雪意，远峰数点如野鸟掠帆去，沙水明瑟，时有渔舟三两，溯洄菰芦中，湖上村落，柴门昼闭，不复知世有劳人也","清末民国初","冯煦","一棹西风，蘋乡秋老，冷红犹积。昏鸦去翼，尚带霜前离色。卷南湖、千叠冻云，峭帆影瘦残岫碧。渐寒汀水落，荒村人语，最伤孤客。征篷又暝，便送尽归潮，已非江国。渔天断苇，似我年年踪迹。问烟波、旧时钓徒，雁程倦柳应未识。奈吹寒、戍角声声，夜壑招楚魄。","Werneror",""
"甘州 乙亥除夕作","清末民国初","冯煦","甚匆匆、百岁隙中尘，天涯又相催。正春镫下了，乱山残雪，来照深杯。惆怅鸡声马影，人隔楚云隈。箫鼓娥儿曲，孤抱难开。还念故园今夜，趁辛盘荐后，西望徘徊。掩银荷不语，独自拨寒灰。总休卜、镜中消息，算归期、先负绮窗梅。思千里，向东风祝，莫放春回。","Werneror",""
"石湖仙 江上晚霞图，用白石寿石湖居士韵，为薛丈题","清末民国初","冯煦","春归烟浦。有天半朱霞，标映高处。尘海此回帆，望蓬莱、三山自去。诗情何在，且付与、素歌蛮舞。容与。共岫云、野鹤终古。陈澄江一绳散绮，更重吟、宣城俊句。记得杭州，几度画船听雨。酒浣尘襟，镜消秋缕。好移琴柱。频寄语。前身合在琼府。","Werneror",""
"浣溪沙 六月十日同厚卿、达泉、雨田游愚园，柳影荷香，淹留竟日。赋此纪之","清末民国初","冯煦","一角南园掩碧晖。嫩蝉高柳画帘垂。昼阴阴地憺忘归。乍展明漪涵镜槛，又移残篆上琴丝。藕花如雪读君诗。","Werneror",""
"琵琶仙 己卯清明，同游古林庵，祭管异之先生同，修竹便娟，池塘一碧，丙子夔州东屯之游正复似之。赋此柬同游，并怀漱泉","清末民国初","冯煦","挑菜余寒，载尊俎、共觅南朝陈迹。何处修竹，荒祠便娟弄春色。垂柳暗、轻烟散入，忍重问、五侯坊宅。曲理哀弦，文搜败箧，都付悽恻。记夔府、啼鴂催归，又飞雨朝来下征驿。输与暗尘千里，数年年游屐。春渐远，巢痕换也，算再来、燕子如客。那更斜日东城，有人愁寂。","Werneror",""
"琐窗寒 其一 题美冠夫人遗箑，为幼莲赋","清末民国初","冯煦","有客寻秋，尘封镜槛，怨棠休茜。团团似月，怀袖当年曾见。展银笺、千叠冶云，旧题俊句珠网罥。怕双栖江表，空帘吊梦，妒他新燕。画图视我，算露晚星初，半遮人面。残纨剩楮，赢得韦郎肠断。掩瑶笙、碧城旧游，夜凉鹤背归太晚。奈并刀、不剪柔情，宛转萦似茧。","Werneror",""
"琐窗寒 其二 雪后再过二泉师宅，示蘋湘","清末民国初","冯煦","霁雪生寒，瘦筇招我，去寻陈迹。归潮自碧，送尽何郎词笔。倚东阑、留取断云，酒边独自横怨笛。记重门款后，梅阴携手，夜来初积。相逢更苦，问葛帔栖风，有谁追惜。庭荒墅冷，负了当时游历。耿无言、古萝自春，旧题败壁蛛网蚀。算匆匆、莫付哀弹，百岁如过翼。","Werneror",""
"西河 题建侯江上春归图，用美成韵","清末民国初","冯煦","游历地。年年燕子能记。废池乔木厌言兵，角声又起。谁挝马策过西州，青芜回首无际。暮帆影，愁更倚。乡心一缕初系。杂花生后乱莺飞，夕阳倦垒。虫编蠹简渺秋烟，争奈清泪如水。与君执手醉旧市。浣尘襟、长干南里。共话沧桑身世。算庾郎归也，断肠词赋，都付潇潇吴船里。","Werneror",""
"忆江南 其一 题何雪园先生出处十二图","清末民国初","冯煦","冬学晚，弦诵在南邻。快雪萧萧偎冻雀，落梅香里证闻根。何地不程门。","Werneror",""
"甘州 答漱泉玄武湖见怀之作，即用其韵","清末民国初","冯煦","去南鸿、影里望江城，秋色向人明。算衰杨断岸，枯荷残溆，曾照星星。还共探春湖上，单舸蹙霜棱。负了沤家约晓日渔罾。为报北来何事，只酒边芒角，消尽吴菱。梦淮东旧迹，烟草一程程。又临醒、白沙如雪，问荒山、疲马几时乘。君归也，灯前疏雨，且觅初酲。","Werneror",""
"水龙吟 秋暮悼退盦，时没且三月矣，用稼轩体，以代大招","清末民国初","冯煦","秋兮灯晕虚堂些，愁兮絮寒螀些。谁招楚魂，香凋酒殢，碧山荒些。说剑谈玄，疏髯如雪，忆南冈些。奈乘风归也，鹤装烟驾，萧萧振，衰杨些。春尽兮空江些。相逢共、御离觞些。白沙黄竹，重寻断梦，冷残阳些。退笔埋云，哀弦咽雨，剧凄凉些。朗吟兮夜壑，百年过翼，齐彭殇些。","Werneror",""
"百字令 得少符吴中书，赋此答之，丁亥试灯日也","清末民国初","冯煦","空阶飞霰，算东阳、带眼朝来都缓。一纸绵绵思远道，比似此情还短。屧径萝凋，剑池枫落，莫弄参差筦。春灯初试，峭寒犹恋孤馆。悽惋。携手丛祠，霜前絮酒，曾送南征雁。廿载重逢青鬓改，愁与吴云俱乱。淮上秋山，彭城夜雨，独我肠堪断。故人休问，暗尘不上行卷。","Werneror",""
"满江红 其一 心谷将归海上，赋此留别，依韵答之","清末民国初","冯煦","镜槛书囊，算千里、来依下走。奈消得、茶烟禅榻，鬓丝非旧。瞥电光阴吹野马，浮云世事成苍狗。甚百年、聚散水中沤，无何有。春渐上，澹黄柳。尘漠漠，征帆皱。又草生南浦，伤离时候。二月轻阴閒似梦，一湖新渌浓于酒。载归艎、乳燕共桃根，琅邪叟。","Werneror",""
"满江红 其二 再叠心谷韵，送纪堂侄归江宁，并呈小艭兄","清末民国初","冯煦","微雨初收，又淮甸、征车东走。芳草外、游丝白日，冶春如旧。去住三年同社燕，菀枯万物皆刍狗。问围棋、折屐谢庭游，今何有。吾衰也，萧萧柳。尘面在，观河皱。况一们群从，晨星凋候。归计尚迟江上棹，盛年莫放杯中酒。算到来、白发话更阑，钟陵叟。","Werneror",""
"寿楼春 题实父山塘听雨图，兼讯啸坡","清末民国初","冯煦","收沙边轻帆。正萧萧一弄，秋在江南。知有瘦腰沈约，断肠何戡。家楚甸、羁吴岚。算此情、柔如春蚕。去十里莲泾，和愁不断，和泪上征衫。还迟我，霜中龛。奈鱼天易暝，雁书空缄。一样阻风中酒，倦怀都芟。物如此，人何堪。对野桥、衰杨毵毵。问瘦碧词人，西窗甚时来共谈。","Werneror",""
"百字令 集玉田句，题蓉曙申江话别图","清末民国初","冯煦","天涯倦旅，倚危楼一笛，散人来否。社燕盟鸥诗酒共，肯被水云留住。断碧分山，平波卷絮，却是阳关路。东瀛柳色，依依心事最苦。凉意正满西洲，烟堤小舫，如把相思铸。欲趁桃花流水去，只恨剪镫听雨。万里潮生，一番春减，远思愁徐庾。雁书休寄，此时愁在何处。","Werneror",""
"百字令 乙未七月十八感赋，是日亡妇五十生日也","清末民国初","冯煦","哀蝉正咽，掩虚堂、又陨霜前衰叶。小簟轻衾眠未得，况复嫩凉时节。楚魄难招，吴趋莫问，陈迹如烟灭。沧桑尘事，梦回争忍重说。百岁能几光阴，断肠分手，两度听啼鴂。锦瑟华年休更数，可奈冰弦都折。蓟北云孤，淮南草暗，回首成骚屑。潘郎老矣，鬓丝今又将雪。","Werneror",""
"满江红 题子危南窳春牧图，即用其见投韵","清末民国初","冯煦","城上春阴，正俯仰、今古自斟。菰芦外、软红如驶，烟语重寻。万里乾坤无伯乐，龙媒伏枥孰知音。算此情、遥挹石湖仙，深复深。扶桑梦，伤我心。槃阿啸，且孤吟。奈一鞭斜炤，触拨尘襟。望断辽东游牧地，年时铸泪有黄金。甚柳边、六辔正逍遥，调似琴。","Werneror",""
"浣溪沙 题江建霞所藏屈翁山手书崇祯宫词册","清末民国初","冯煦","一老累然蹋野阴。汉家城阙剧萧森。鹃啼鹤唳又而今。遗迹半沦皋羽研，行吟还抱水云琴。更无人识黍离心。","Werneror",""
"江南好 伊园八咏，为六舟丈赋 其一","清末民国初","冯煦","伊园好，寸草向春晖。永忆射湖栖隐地，晨馨夕絜恋庭闱。曾补白华诗。","Werneror",""
"浣溪沙 戊戌人日，梦与礼卿及二客斗诗牌，予得句云：芳草碧沾游子屐，夕阳红到小姑祠。既觉，乃续成此解纪之","清末民国初","冯煦","记否江东倦羽栖。擘笺重过画楼西。蒯侯风调似当时。芳草碧沾游子屐，夕阳红到小姑祠。梦回争得不凄迷。","Werneror",""
"百字令 其一 丙午七月二日菱湖观残荷，臞盦前辈用白石老仙均成此阕。予亦继声，兼忆东华旧游，玉堂天上，不知其词之怨抑也","清末民国初","冯煦","尘缨乍濯，溯晴湖一角、与鸥为侣。湖外龙山青万叠，江草江花无数。菂苦房空，蘋疏盖掩，才过廉纤雨。翠尊易竭，倚舷还赋愁句。迟暮。极目天端，琼楼无恙，我欲凌风去。记否昆明清露晓，坠粉尚零前浦。乱蕊争荣，孤根自转，曾共蓬瀛住。梦回青琐，与君重问烟路。","Werneror",""
"百字令 其二 再用白石老仙韵，答臞盦前辈。秋风乍起，江上鲈肥，倚镫歌之，不啻赓招隐矣","清末民国初","冯煦","蕙风初霁，且方舟荣誉、招携胜侣。十里冷红香不断，菰叶蘋花谁数。雁户延秋，鱼天弄暝，中酒人如雨。晚蝉高树，重吟白石新句。归暮。银汉将斜，元戎小队，紫陌鸣鞭去。廿载蓬飘人海里，负了画桥烟浦。楚甸肠回，吴霜鬓点，商略编茅住。荷衣迟我，底须留滞征路。","Werneror",""
"金缕曲 其一 题次珊前辈日照楼饯别图，用臞盦前辈均","清末民国初","冯煦","北望浮云叠。记楼阴、斜阳欲暝，脂车将发。衿上酒痕犹未浣，已远汉家宫阙。忍重话、软红烟月。苍狗白衣经几变，更倚天、长剑商歌阕。浑不为，伤春别。江南丛树栖岩列。算年时、杜陵奔走，渐空皮骨。谏草如风传宙合，世事争禁千蝎。问朝士、贞元几绝。霜隼摩秋凋劲翮，况相逢、双鬓都成雪。铁如意，击将裂。","Werneror",""
"金缕曲 其二 再叠前韵送伯平前辈之吴门","清末民国初","冯煦","天际山重叠。黯销魂、霜高木落，飙轮催发。闻道百官翻旧谱，知否官箴王阙。且消受、沧浪风月。楚尾吴头翩竹马，奈秋禾、生耳民心阕。玉尊罢，惨将别。经年幸厕杨卢列。算难忘、蓬莱文笔，建安诗骨。热恼渐蠲机渐泯，一任秋蝇夜蝎。正起舞、尘缨都绝。富贵浮云非我愿，愿孤舟、归钓寒江雪。重话旧，唾壶裂。","Werneror",""
"山花子 山花忽开一枝，怜其晚秋无侣，摘供案头，为赋小词","清末民国初","何振岱","暗觉丝香近往还。疏花斜出绿筠间。一捻猩红秋日艳，有谁看。清供为渠分片席，孤吟相对数微叹。差胜虚庭风露广，夜深寒。","Werneror",""
"采桑子 城南忆事二首，为先堂弟蔼亭作 其一","清末民国初","何振岱","凄清空馆身孤寄，药鼎烟香。罗帕脂香。病里鳏鱼奈夜长。幽吟苦语当年事，谁替思量。待替思量。今日悲风响白杨。","Werneror",""
"翠楼吟 乌石山寺新结词社，示同社者","清末民国初","何振岱","沧海棋残，高楼笛罢，因谁立闲庭宇。哀歌元自遣，可漫怨、玉笼鹦鹉。风前吟伫。便响震空山，年华非故。伤心语。零星掇拾，坠香尘土。旧侣。莲社迎人，傍双峰谈梦，笋将容与。昙天须法曲，愿牙版消除柔语。潮音如雨。带几点龛花，飘来香树。烟深处。浓阴一片，啼鹃何许。","Werneror",""
"东风第一枝 词社分咏，得“晓睡”题目","清末民国初","何振岱","泛艳流波，纱帷掩映，朦胧晓睡方熟。新凉乍袭罗衣，一角锦衾斜覆。梳头任晚，看颓髻、如云堆绿。隔画屏、秋影沉沉，幽绝几丛盆菊。念独自、夜长添烛。更病余、梦沉还续。筠帘薄日横穿，玉柙丝风微触。江南旧恨，尽伤心、翠眉重蹙。任悄然、陡转醒来，一缕炉烟吹郁。","Werneror",""
"菩萨鬘 申江寄小云","清末民国初","何振岱","鸣蛩只为秋呜咽。罗窗暗恨何时歇。一枕耐思量。将心消夜长。蛾眉无用抹。怯见新来月。密约负欢期。飘零知几时。","Werneror",""
"渡江云 南昌夜起，客思悽然。赋寄内子岚屏","清末民国初","何振岱","雨声停又续，催花却懒，爱近客愁边。锦衾宽半冷，梦绕春云，了不近香钿。离忧易老，况离愁、苦向人缠。道漫怨、江城多雨，无雨几曾眠。灯前。扉铃屧响，琐碎听来，绕栏干都遍。人倦矣、芳春易晚，巢燕依然。多情只是多离别，觅相思、海与云连。炉篆瘦，怎生学得枯禅。","Werneror",""
"木兰花 暑雨初过，凉月东出，酒香楼迥。赋词纪游","清末民国初","何振岱","乍轻雷树杪，带飞雨，过萝墙。爱小簟魂苏，柔襟气冷，吟澹斜阳。寒螀。早知有月，咽昏愁，落叶满空廊。呼唤登楼眺远，翠峰吐彩微茫。难忘。几曲栏杆旁。意足旧情长。正碧汉杯中，纤云雁底，沉醉秋光。明妆。解消静趣，整罗衣、好处迓新凉。更定芙蓉沁露，迟留惜取红香。","Werneror",""
"点绛唇 其一 雨中见流萤，岚君、怡女同赋","清末民国初","何振岱","暗雨层檐，窗灯深掩庭除静。一星萤影。度过青林顶。滴溜声中，光湿飞难整。看俄顷。幽丛遮屏。立向廊边等。","Werneror",""
"扫花游 岚君以家中梅花两朵封寄，题曰家园春色，为拈此解","清末民国初","何振岱","一般春色，甚苦爱家园，手栽偏好。信风恁早，料芳心也念，爱花人老。细裹亲开，却讶题封字小。是纤手、自摘取树梢，闲起清晓。寒悄乡梦杳。忆竹外斜枝，酒阑千绕。远香暗袅。算心情未减，樽前年少。迢递风光，与子拈来微笑。庭月皎。约依然、碧栏双照。","Werneror",""
"绮罗香 某君以大枝桂花供予瓶中，秋光方浓，月色新霁，伤时感事，为拈此解","清末民国初","何振岱","乱剪烟霏，高擎月色，仰看真疑全树。荡漾虫魂，都为冷香抟住。证归客、初地微禅，养萧斋、一年秋句。纵红尘、招隐无人，幽丛深秀自天宇。繁枝漫劳玉斧。合念山河影瘦，花身如故。梦里灵旗，不是那时蟾府。罢瑶妃、曲里霓裳，听戍妇、夜阑砧杵。问吴仙、何事无眠，似人愁向曙。","Werneror",""
"绮罗香 题马元儿水墨兰竹湖石画帧","清末民国初","何振岱","永昼帘栊，阑春节候，别绪无端怎理。已悔飘萍，肯逐等闲流水。谱鹃声、弦索先哀，弄麝煤、玉光犹紫。问姿年、一点芳心，几枝娟蕙翠筠里。丁娘豪侠自写，看取皱云茧纸，过人灵慧。密誓湘波，浣尽千生离泪。怨衰迟、孤影秦淮，傍香灯、回光萧寺。写人间、旧梦痕痕，忏词笺梵宇。","Werneror",""
"水龙吟 其一 日来消瘦殊甚，揽镜自惊，赋词寄慨","清末民国初","何振岱","因谁苦费心魂，吟身更比春前瘦。虚消髀肉未成，勋业居然癯叟。俊赏浑忘，姿年难再，劳生依旧。只镜中凝睇，自家默喻，千般意，都孤负。那有生平时候。煽妖氛、龙虬方斗。早衰若我，关门息影，几时能彀。只自舒怀，中宵看剑，高楼呼酒。好加餐却念，孱躯久健，古来多有。","Werneror",""
"水龙吟 其二 前词语伤，因更谱此曲自解","清末民国初","何振岱","老来消尽朱颜，也应身与诗人称。烟村贳酒，风江垂钓，尽饶佳兴。思欲云腴，气还秋肃，底输公等。更浮尘扫却，炉薰静对，放清味，闲中领。换作痴肥未肯。是生来、神清骨冷。怀人坐夜，摊书起早，少眠多醒。便减腰围，怎教轻减，耽吟心性。倚寒天剩有，梅花满树，认年时影。","Werneror",""
"玉漏迟 其一 送春，用潜玉花朝词韵","清末民国初","何振岱","笋根抽涩勒。庭柯绿锁，新阴吹湿。风力沉钟，犹许恋春今夕。病过樱桃谷雨，向谁怨、年时驹隙。霄路隔。青禽盼杳，履尘销寂。玉觞惜别迟斟，记剪烛窗西，啼珠香迹。梦冷鹃声，心事药炉烟积。眼底高枝红瘦，放满地、芦蒿新茁。奁影侧。芳怀几时抛得。","Werneror",""
"南浦 慧明受法戒万岁寺，后归章江，楞根上人亦往太姥，赋词寄意","清末民国初","何振岱","飞毂转黄埃，看群翾，炫目千般稀趣。余念拨寒灰，仙山里，欢结琼壶幽素。低鬟听讲，佛香一缕横青雾。安顿心魂消苦行，因果细参兰絮。西风吹远，禅花正无聊，又送维摩归去。江岸遍枫林，秋江冷，照见蒲帆分路。虚廊悄步。澹踪闲觅还疑遇。寒菊无言人悄悄，钟后霜枝摇暮。","Werneror",""
"绮罗香 岚君以木樨、素心与菊花同插一瓶，索赋","清末民国初","何振岱","淡艳容分，浓香莫辨，瓶胆井泉闲注。孤秀堪伤，簇影自成佳侣。正天气、新冷催霜，伴仙客、不眠凭树。展湘屏、忍耐西风，素心未合怨迟暮。人间多少异趣。长恨多情不见，同时难遇。隐结芳因，约得一帘秋聚。便从今、月淡禅初，有相对、浅吟低语。费安排、玉腕寒丛，整灯商瘦句。","Werneror",""
"绕佛阁 灵虚道人有佛事于灵栖，以书见招。欲往未得，书此寄题，不啻身在寺中也","清末民国初","何振岱","万篁吟箨，烟锁断磴，天影疑坠。罗襟溅翠，露华细浥，蝉老引凉思。一花亸蕊，含意欲语，红出萧寺。钟曳寒吹，上方树顶，微茫带江气。丈室礼文佛，依约胸光瞻卐字。愿咒钵龙根，尘消彻底。恁剑雪雄心，巾冰红泪，漫萦离思。只苦劈莲丝，明白初地，对龛灯、竟宵无睡。","Werneror",""
"八声甘州 清安殁已经年，归骨无期，枨触旧事，书此志哀","清末民国初","何振岱","望西风、啼雁断吴天，时节又新秋。问吟魂底处，烟随玉化，宫隔花幽。一日千回临镜，镜影不曾留。留得伤心句，欢处都愁。旧梦梧桐窗外，把紫箫闲弄，纤月如钩。早凄凉蚕绪，暗恨引眉头。漫凝思、天涯归骨，向斜阳、洒酒酹荒邱。凭孤负、长笺哀墨，烛泪空流。","Werneror",""
"双调望江南 杭州旅馆送别迦陵","清末民国初","何振岱","西湖路，聚散负深期。残烛心红离后泪，寒钟声曳别前词。苦语忘更迟。临分处，刻意泥深卮。天色病容相黯淡，吞声强笑漫猜疑。一昔鬓添丝。","Werneror",""
"声声慢 立秋日同诸生过城南荒园，予三十年前与碧琴栖息于此","清末民国初","何振岱","烟深林罅，路转城湾，暑天晴久苔黄。亭榭高低重来，换尽风光。当年招游佳境，剩蛙声、一水都荒。石坪上，有锦棚、横晒半桁斜阳。今日也偕吟侣，共卷帘、小坐领受茶香。旧曾吟处，寒云占断琴床。追想故人仙去，燕飞来、空话雕梁。倚栏久，剩松风吹过新凉。","Werneror",""
"琐窗寒 九月廿二夜雨，强眠未着，赋寄内子海上，并约吴越之游","清末民国初","何振岱","鸟暗吟林，蛩迟隐壁，更兼疏雨。凉秋静籁，独自闲听何趣。想天涯、小楼夜深，低鬟倚烛孤吟苦。是新寒时候，怜君未惯，异乡羁旅。凝伫。曾游处。有越水吴江，鱼波鸥溆。诗囊酒榼，早晚扁舟偕汝。好自谋、眠食平安，胜前■爱痴儿女。约归期、纵后黄花，犹及看红树。","Werneror",""
"减字木兰花 九月廿三夜营睡不成，枕上口占寄岚屏","清末民国初","何振岱","灯昏酒醒。听尽更钲愁倚枕。鼠啮残书。扶倦披衣起自驱。风敲林雨。滴碎离心天未曙。汝在天涯。我是居家似离家。","Werneror",""
"琐窗寒 北地秋深，月光如雪，凭栏寄咏，聊抒夜思","清末民国初","何振岱","擪笛吟边，停灯酒后，月高烟净。疏林水色，衬出空青天影。近二更、霜气棱棱，绝无过雁虚檐静。尽心怜夜好，翠帘欲启，画栏难凭。微莹。思持赠。念碧海秋深，素娥孤映。虫魂摇曳，怨傍衰梧金井。遍人间、离思萧凉，梦游也怯郊原迥。待暗香、暖动梅梢，倚斝亲瑶镜。","Werneror",""
"如梦令 瓶中芍药正开，忽邮书至，封面写鹭江集美缄，意为竹韵所寄，启封则他氏书也","清末民国初","何振岱","封面墨痕多是。寄处题名也是。含笑映瓶枝，珍重凭灯亲启。非是。非是。抛却镫旁休视。","Werneror",""
"齐天乐 乙亥燕山中秋，忆故里林家同竹韵看月","清末民国初","何振岱","林家台上招同过，冷冷茗鸥闲坐。露瓦飞萤，星河渡雁，月好层云初破。凭高天大。望双塔疏灯，小红禅火。废寺残钟，夜香未灺旧莲座。风光带愁无那。客窗还照影，屏背闲卧。梦里家山，离边语笑，想到冰轮西堕。君吟孰和。也听彻凉蛩，瓶蕤低亸。漫念燕京，恁萧寥似我。","Werneror",""
"倦寻芳 灵峰寺梅花盛开，因循未往，枨触旧游","清末民国初","何振岱","小楼客思，人日风光，相对清惋。念念灵峰，红萼破寒初展。残雪钟边山远近，小诗驴背春深浅。待幽寻，只苍苔故径，别怀怎遣。记细舸、平湖才见。栏外回风，吹滟金线。觅梦虚亭，剩有冻禽凄断。空水青摇分袂影，高花间作听经伴。忍孤踪，傍芳栏，百回千转。","Werneror",""
