题目,朝代,作者,内容,来源,词牌
"双调 山鬼","元","阿鲁威","若有人兮含睇山幽，乘赤豹文狸，窈窕周流。渺渺愁云，冥冥零雨，谁与同游？采三秀兮吾令蹇修，怅宓妃兮要眇难求。猿夜啾啾，风木萧萧，公子离忧。鸱夷后那个清闲，谁爱雨笠烟蓑，七里严湍？除却巢田，更无人到，颍水箕山。叹落日孤鸿往还，笑桃源洞口谁关？试问刘郎，几度花开，几度花残？问人间谁是英雄？有酾酒临江，横槊曹公。紫盖黄旗，多应借得，赤壁东风。更惊起南阳卧龙，便成名八阵图中。鼎足三分，一分西蜀，一分江东。正春风杨柳依依，听彻阳关，分袂东西。看取樽前，留人燕语，送客花飞。谩劳动空山子规，一声声犹劝人归。后夜相思，明月烟波，一舸鸱夷。动高吟楚客秋风，故国山河，水落江空。断送离愁，江南烟雨，杳杳孤鸿。依旧向邯郸道中，问居胥今有谁封？何日论文，渭北春天，日暮江东。理征衣鞍马匆匆，又在关山，鹧鸪声中。三叠阳关，一杯鲁酒，逆旅新丰。看五陵无树起风，笑长安却误英雄。云树濛濛，春水东流，有似愁浓。烂羊头谁羡封侯？斗酒篇诗，也自风流。过隙光阴，尘埃野马，不障闲鸥。离汗漫飘蓬九有，向壶山小隐三秋。归赋登楼，白发萧萧，老我南州。任乾坤浩荡沙鸥，酤酒寻鱼，赤壁矶头。铁笛横吹，穿云裂石，草木炎州。信甲子题诗五柳，算庚寅合赋三秋。渺渺予愁，自古佳人，不遇灵修。","Werneror",""
"双调 云中君","元","阿鲁威","望云中帝服皇皇，快龙驾翩翩，远举周章。霞佩缤纷，云旗晻蔼，衣采华芳。灵连蜷兮昭昭未央，降寿宫兮沐浴兰汤。先戒鸾章，后属飞帘，总辔扶桑。","Werneror",""
"双调 少司命","元","阿鲁威","正秋兰九畹芳菲，共堂下蘼芜，绿叶留荑。趁驾回风，逍遥云际，翡翠为旗。悲莫悲兮君远将离，乐莫乐兮与女新知。一扫氛霓，晞发阳阿，洗剑天池。","Werneror",""
"双调 东君","元","阿鲁威","望朝暾将出东方，便抚马安驱，揽辔高翔。交鼓吹竽，鸣篪絙瑟，会舞霓裳，布瑶席兮聊斟桂浆，听锵锵兮丹凤鸣阳。直上空桑，持矢操弧，仰射天狼。","Werneror",""
"双调 河伯","元","阿鲁威","激王侯四起冲风，望鱼屋鳞鳞，贝阙珠宫。两驾骖螭，桂旗荷盖，浩荡西东。试回首兮昆仑道中，问江皋兮谁集芙蓉。唤起丰隆，先逐鼋鼍，后驭蛟龙。","Werneror",""
"双调 湘夫人","元","阿鲁威","促江皋腾驾朝驰，幸帝子来游，孔盖云旗。渺渺秋风，洞庭木叶，盼望佳期。灵剡剡兮空山九疑，澧有兰兮沅芷菲菲。行折琼枝，发轫苍梧，饮马咸池。","Werneror",""
"双调 湘君","元","阿鲁威","问湘君何处翱游，怎弭节江皋，江水东流。薜荔芙蓉，涔阳极浦，杜若芳洲。驾飞龙兮兰旌蕙绸，君不行兮河故夷犹。玉佩谁留，步马椒丘，忍别灵修。","Werneror",""
"双调 蟾宫曲 东皇太乙前九首以楚辞九歌品成","元","阿鲁威","穆将愉兮太乙东皇，佩姣服菲菲，剑珥琳琅。玉瑱琼芳，烝肴兰藉，桂酒椒浆。扬枹鼓兮安歌浩倡，纷五音兮琴瑟笙簧。日吉辰良，繁会祁祁，既乐而康。","Werneror",""
"意行","元","杨弘道","黄葛衣轻信意行，荒烟残照淡回汀。金沙滩面印綦迹，瑶草结梢擎鹭翎。终日溪山常阒寂，无风兰芷自芳馨。骚人佩服幽人宅，千古仍存旧典刑。","Werneror",""
"接竹引泉","元","周权","苍润隐石脉，幽源迸山椒。连筒入云窦，势接河汉遥。引兹一线秋，高下穿林梢。联络袅相拄，旋折不辞劳。挽之归我庐，晴雨注屋茆。乍窒或细细，久续俄嘈嘈。空阶落琴筑，虚瓮鸣钧韶。盥浥足自洁，心迹良已超。固无鼎釜珍，颇煮溪涧毛。未能学许由，厌喧解风瓢。","Werneror",""
"纪行诗 其八","元","周伯琦","万幕悬崖下，高低疏复稠。罽墙联虎卫，幄殿接龙楼。榆柳清长昼，槐松飒早秋。威容隆古昔，神武镇中州。","Werneror",""
"纪行诗 其五","元","周伯琦","车坊尚平地，近岭昼生寒。拔地数千丈，凌空十八盘。飞泉鸣乱石，危磴护重关。俯视人寰隘，真疑长羽翰。","Werneror",""
"天马行应制作","元","周伯琦","飞龙在天今十祀，重译来庭无远迩。川珍岳贡皆贞符，神驹跃出西洼水。拂郎蕞尔不敢留，使行四载数万里。乘舆清暑滦河宫，宰臣奏进阊阖里。昂昂八尺阜且伟，首扬渴乌竹批耳。双蹄悬雪墨渍毛，疏騣拥雾风生尾。朱英翠组金盘陀，方瞳夹镜神光紫。耸身直欲凌云霄，盘辟丹墀却闲頠。黄须圉人服尨诡，亸鞚如萦相诺唯。群臣俯伏呼万岁，初秋晓霁风日美。九重洞启临轩观，衮衣晃耀天颜喜。画师写仿妙夺神，拜进御床深称旨。牵来相向宛转同，一入天闲谁敢齿。我朝幅员古无比，朔方铁骑纷如蚁。山无氛祲海无波，有国百年今见此。昆崙八骏游心侈，茂陵大宛黩兵纪。圣皇不却亦不求，垂拱无为静边鄙。远人慕化致壤奠，地角已如天尺只。神州苜蓿西风肥，收敛骄雄听驱使。属车岁岁幸两京，八銮承御壮瞻视。《驺虞》《麟趾》并乐歌，《越雉》《旅獒》尽风靡。乃知感召由真龙，房星孕秀非偶尔。黄金不用筑高台，髦俊闻风一时起。愿见斯世皞皞如羲皇，按图画卦复兹始。","Werneror",""
"纪行诗十首 其四 野狐岭","元","周伯琦","高岭出云表，白昼生虚寒。冰霜四时凛，星斗咫尺攀。其阴控朔部，其阳接燕关。涧谷深叵测，梯磴纡百盘。坳垤草披拂，崎岖石巑岏。轮蹄纷杂遝，我马习以安。恍然九天上，熙熙俯人寰。连冈束重隘，拱揖犹城垣。停鞭履平地，回首势望尊。绵衣遂顿减，长途汗流鞯。亭柳荫古道，园果登御筵。境虽居庸北，物色幽蓟前。始悟一岭隔，气候殊寒暄。小邑名宣平，相距两舍间。牛羊岁蕃息，土沃农事专。野人敬上官，柴门暮款延。休养嘉承平，禹迹迈古先。汉唐所羁縻，今则同中原。大哉舆地图，垂创何其艰。张皇我六师，金汤永深坚。","Werneror",""
"贤台行","元","郝经","高台突兀燕山碧，黄金泥多土犹湿。晓日曈昽赤羽旗，燕王北面亲前席。费尽黄金台始成，一朝拜隗人尽惊。谁知平地几层土，中有全齐七十城。礼贤复雠燕始霸，遂与诸侯雄并驾。七百年来不用兵，一战轰然骇天下。二城未了昭王殂，火牛突出骑劫诛。台上黄金少颜色，惠王空读乐毅书。古来燕赵多奇士，用舍中间定兴废。还闻赵括代廉颇，败国亡家等儿戏。燕子城南知几年，台平树老漫荒烟。莫言骐骥能千里，祇重黄金不重贤。","Werneror",""
"舟行辰沅江中小词数阕 五首 呈建中御史 其三 临江仙","元","曹伯启","夹橹声喧鹅鹳，中流石散牛羊。岸边茅屋半戎羌。淡烟笼寂寞，微雨助凄凉。畛麦缘山糁绿，岩花落水流香。离骚记诵不成章。殷勤兰与芷，千古为谁芳。","Werneror",""
"舟行辰沅江中小词数阕 五首 呈建中御史 其二 临江仙","元","曹伯启","水出五溪成一派，滔滔日夜东流。倦乘鞍马却乘舟。向来危处怯，此去险中愁。咿轧数声离岸橹，异乡身世悠悠。暂教杯酒放眉头。痴儿官事了，聊作子长游。","Werneror",""
"舟行辰沅江中小词数阕 五首 呈建中御史 其四 浣溪沙","元","曹伯启","世态纷纷几变更。天南地北只虚名。一簪华发可怜生。旅食惊心三月到，浪花吹面一舟轻。中宵屈指计归程。","Werneror",""
"舟行辰沅江中小词数阕 五首 呈建中御史 其五 浣溪沙","元","曹伯启","解缆西南杳霭间。万重烟水间云山。橹声摇荡五溪蛮。世路看来行欲遍，头颅到此合知还。从今犹得十年閒。","Werneror",""
"舟行辰沅江中小词数阕 五首 呈建中御史 其一 鹊桥仙","元","曹伯启","杜鹃声诉，鹧鸪声助，催上黔阳归路。轻舟短棹泛沧浪，沾两袖、夜郎烟雾。云山如暮，滩流如怒，石齿崭然无数。天涯愁绪不堪论，这光景、能消几度。","Werneror",""
"望月婆罗门引 叔经宣慰寿","元","萧斞","□□□□，□谁人得数登临。看公钟鼎何心。凤味东边小筑，桃李作高林。道诗书教子，绝胜黄金。千年尚禽。肯随世、漫浮沉。好在传家棠树，培壅清阴。年高德劭，似一日、春光一日深。青镜里、白发休侵。","Werneror",""
"相逢行赠别旧友治将军","元","萨都剌","一年相逢在京口，笑解吴钩换新酒。城南桃杏花正开，白面青衫鞭马走。一年相逢白下门，短衣窄袖呼郎君。朝驰燕赵暮吴楚，逸气自觉凌青云。一年相逢在阙下，东家蹇驴日相假。有如臣甫去朝天，泥滑沙堤不敢打。都门一别今五年，今年相逢沧海边。千山木叶下如雨，雁声堕地秋连天。将军毳袍腰羽箭，拥马旌旗照溪面。小官不识将军谁，卧病孤舟强相见。岂知此地逢故人，摩挲老眼开层云。旧游历历似隔世，夜雨岂不思同群。郎君别后瘦如许，无乃从前作诗苦。溪头月落山馆深，剪烛犹疑梦中语。人生聚散亦有时，且与将军游武夷。弓刀挂在洞前树，洞里仙童来觅诗。稽首武夷君，借我幔峰顶。分我紫霞浆，与子连夜饮。左手招子乔，右手招飞琼。举觞星月下，听吹双凤笙。我酌一杯酒，持劝天上月。劝尔长照人相逢，莫向关山照离别。凤笙换曲曲未终，天风木杪吹晨钟。拂衣罢宴下山去，又隔云山千万重。","Werneror",""
"晓行湖上","元","黄溍","晓行重湖上，旭日青林半。雾露寒未除，凫鹥静初散。夤缘际馀景，闪倏多遗玩。会心乍有得，抚己还成叹。夙予丹霞约，久兹芳洲畔。独往愿易违，离居岁方换。沙暄芷芽动，春远川华乱。存期乃寂寞，取适岂烂熳。小隐傥见招，渔樵共昏旦。","Werneror",""
"铅山早行","元","黄镇成","早起辞林馆，邻鸡已再嘷。月弦当户直，斗柄插山高。细湿侵藜杖，轻寒袭布袍。前趋东日上，五色动云涛。","Werneror",""
"邯郸行","元","傅若金","邯郸城头下白日，邯郸市上风萧瑟。故垒空馀鸟雀悲，荒垣只见狐狸出。何王坟墓对山阿，尚忆诸侯争战多。赵客归来重毛遂，秦军老去畏廉颇。黄尘白草宫前道，鬼火如灯夜相照。公子秋来不见过，美人月下那闻笑。当时冠盖激浮云，挝钟考鼓宴青春。只今惟有邮亭树，还送年年行路人。","Werneror",""
"大饥行","元","揭傒斯","去年旱毁才五六，今年家家食无粟。高囷大廪闭不开，朝为骨肉暮成哭。官虽差官遍里闾，贪廉异政致泽殊。公家赈粟粟有数，安得尽及乡民居。前日杀人南山下，昨日开仓山北舍。捐躯弃命不复论，获者如囚走如赦。豪家不仁诚可罪，民主稔恶何由悔。","Werneror",""
"篆冢歌","元","钱惟善","包羲卦画龟龙出，颉俑造书鬼夜泣。俯观鸟兽迒蹄迹，依类象形文字立。以迄五代咸东封，改易殊体靡有同。《周官》保氏教国子，六书大义开群蒙。太史籀文古少异，小篆从省由秦始。《仓颉》《爰历》《博学》篇，三家著述初传世。秦燔经籍狱讼炽，乃当隶书趋约易。古文虽绝汉章行，尉律学童仍课试。东阁祭酒太岳孙，夙尝受业贾氏门。悯悼俗图昧所向，博采籀古加讨论。揭示上下明指事，转注假借形声意。立一为端亥毕终，分别部居不杂厕。亘千万古知字原，昭若列星丽躔次。中兴斯学曰阳冰，入室操戈何背戾。二徐训释浩江河，仲也祛妄言不颇。吴兴张有尔杰出，复古正俗订舛讹。布衣道士钱道住，玩世端如郭忠恕。三十六举仅成篇，蝉蜕遗踪不知处。席中如带恶安西，鼓皮离禹良可吁。汉家去古尚未远，成皋印文犹重摹。云间苦嗜古，手校科虫辨鱼鲁。明窗净几风日佳，临模一扫千番楮。商彝周鼓真吾师，?匾沈著沙画锥。鸾回凤翥龙夭矫，长戈短剑相交驰。书草日积充栋楣，保爱何啻璧与圭。细林山中一抔土，缃笈缄縢重闭之。于乎褉帖藏玉匣，终致温韬举耒锸。亦恐虹光夜烛天，定有窃开窥笔法。冢头草，鸣寒蛩，薶文瘗笔同高风。后三千年见白日，好事应营马鬣封。","Werneror",""
"月氏王头饮器歌和杨铁崖","元","李费","太白入月月欲颓，胡风吹堕白龙堆。血函模糊截仇首，半腕刳作玻璃杯。目眦生红酒微缬，戎王胸堂沃焦热。青毡帐下唱胡歌，三十六国皆胆裂。金篦搅红红欲凝，脑中犹作铜龙声。千年古恨恨未平，怨魄飞作精卫精。君不见，漆身复仇仇未复，地下义人吞炭哭！","Werneror",""
"李将军歌","元","吴讷","太仓积粟皆红腐，群猫昼眠鼠变虎。前锋不见李将军，何人为发千钧弩。去年我从昱岭来，匹马驰突三关开。北平未入卫青幕，郭隗独上燕昭台。近闻西府罗俊彦，人人自谓能酣战。谁似当年背水军，赤帜才临赵城变。英雄报国如等閒，马革裹尸铜柱间。明朝按剑收中山，谤书慎勿回天颜。","Werneror",""
"渔庄欸歌二首 其一","元","陆仁","湾湾流水曲阑杆，鸂鶒芙蓉不耐寒。玉手为开银屈膝，举头却见月团团。","Werneror",""
"渔庄欸歌二首 其二","元","陆仁","日暮休凭斗鸭阑，落霞飞去水漫漫。秋光都在重屏里，东面青山是马鞍。","Werneror",""
"渔庄款歌二首 其一","元","周砥","傍水芙蓉未著霜，看花酌酒坐渔庄。花边折得芭蕉叶，醉写新词一两行。","Werneror",""
"渔庄款歌二首 其二","元","周砥","秋月团团照药栏，水边帘幕晚多寒。素娥不上青鸾去，借得银筝花里弹。","Werneror",""
"白云海歌","元","文质","白云深，白云深，白云深处元无心。眼空瑶海一万里，山光不动秋阴阴。虚白英英启扃牖，袖拂天开落星斗。尽随玉气化为龙，不逐西风变苍狗。道人高居白云里，九重丹书徵不起。三生石上话因缘，春梦梨花隔秋水。风尘眯目横干戈，龙吞虎噬奈尔何。断蛇神器未出匣，海宇无复春光和。世事纷纷为落絮，百岁流光水东注。白云与我有深期，我亦相依白云住。","Werneror",""
"醉樵歌","元","张简","东吴市中逢醉樵，铁冠攲侧发飘萧。两肩矻矻何所负，青松一枝悬酒瓢。自言华盖峰头住，足迹踏遍人间路。学书学剑总不成，惟有饮酒得真趣。管乐本是王霸才，乔松自有烟霞具。手持昆冈白玉斧，曾向月里斫桂树。月里仙人不我嗔，特令下饮洞庭春。兴来一吸海水尽，却把珊瑚樵作薪。醒时邂逅逢王质，石上看棋黄鹄立。斧柯烂尽不成仙，不如一醉三千日。于今老去名空在，处处题诗偿酒债。淋漓醉墨落人间，夜夜风雷起光怪。","Werneror",""
"张公洞","元","周砥","倏忽凿混沌，兹事岂其馀。不知几何年，云古仙人居，嗟我至此为之踌躇。洞天诸宫窅兮黑，试命烈火烛空虚。森森怪石相对立，如口欲语手欲抾。前有紫翠房，白云閟丹书。鹰扬燕舞化为石，芝田久矣不复锄。可怜仙人常恍惚，虽欲相从已超越。昆仑阆风吁太高，时亦幽潜到岩窟。青泥烂烂浮土润，绿髓涓涓映山骨。吾闻仙人不食而长生，何得有此盐米之空名。岂伊往来真戏耳，簸弄物化令人惊。颇疑壶公壶，楼阁中峥嵘。摩尼珠光带青色，千奇百怪谁所营？须臾眼暗烛欲尽，惟以拄杖相敲铿。松风漻漻呼我出，耳中微吟白玉笙。竦身欲上不可登，绠引鱼贯相支撑。归来此境若梦寐，俯仰宇宙惟清明。","Werneror",""
