题目,朝代,作者,内容,来源,词牌
"敬题范文正公所书伯夷颂卷尾","元","胡助","翰墨尝托文章传，文章益重节义全。使无节义照今古，文章翰墨空婵娟。特立独行不顾众，万世标准权亦用。吏部雄文破鬼胆，为渠唤醒西山梦。范公相望馀千龄，人物自与皋夔并。黄素细书《伯夷颂》，白头不草《太玄经》。一字千金价无让，虹光夜彻星斗上。夷清韩颂高平书，再拜莫作文翰想。奸臣袭藏犹畏仰，面无生色泚流颡。珠还毡复子孙贤，我信斯文天未丧。佳辞善书常有馀，呜呼，节义不可一日无。","Werneror",""
"敬题范文正公所书伯夷颂卷尾","元","汪泽民","青青首阳薇，皎皎孤竹子。求仁亦何怨，清风千万祀。昌黎述玄圣，雄文剧颂美。伟哉青社书，感激有深旨。列宿丽寒旻，群鸿戏秋水。李侯信卓荦，不惜百金市。分符守吴会，开缄授云耳。故物传卫公，遗璧归孔氏。一玩三叹息，当思继前轨。","Werneror",""
"敬题范文正公所书伯夷颂卷尾","元","契玉立","文正千年士，精忠凛不亡。勋名山岳重，翰墨日星光。乔木参天古，幽兰叠砌芳。我来拜祠下，端欲濯沧浪。","Werneror",""
"敬题范文正公所书伯夷颂卷尾","元","干文传","孤竹身为百世师，范公手染退之辞。不知青社挥毫日，得似天章论道时。","Werneror",""
"扇尾羊","元","员炎","冯翊春草香芊绵，柔毛食饱饮苦泉。卧沙稀肋琼箸细，带霜小耳春茧圆。扇尾一方移种类，风头万里摇腥膻。吾生本无食肉相，不烦浼手愁烹煎。","Werneror",""
"伯生学士见和仆与李学士诗纸尾批云已与溉之约红梨花开当往访也卧病不知春事浅深清明后四日闻梨花盛开复用清明诗韵呈玄德真人伯生溉之二学士","元","朱思本","红入梨花媚更明，黄莺飞下眼频倾。玉容带酒含春色，绛袂迎风感物情。幻化可能穷妙理，追欢聊复得浮生。开尊为报虞夫子，莫待缤纷雪满城。","Werneror",""
"商调 梧叶儿 嘲谎人","元","无名氏","东村里鸡生凤，南庄上马变牛，六月里裹皮裘。瓦垄上宜栽树，阳沟里好驾舟。瓮来大肉馒头，俺家茄子大如斗。","Werneror",""
"商调 梧叶儿 嘲贪汉","元","无名氏","一粒米针穿著吃，一文钱剪截充，但开口昧神灵。看儿女如衔泥燕，爱钱财似竞血蝇。无明夜攒金银，都做充饥画饼。","Werneror",""
"正宫 其一 叨叨令","元","无名氏","黄尘万古长安路，折碑三尺邙山墓。西风一叶乌江渡，夕阳十里邯郸树。老了人也么哥，老了人也么哥，英雄尽是伤心处。","Werneror",""
"正宫 其二 叨叨令","元","无名氏","只见青帘高挂垂杨树，朱帘暮卷西山雨。谁待向禁城狼虎丛中去，我则待侬家鹦鹉洲边住。倒大来快活也么哥，快活也么哥，抵多少梦回明月生南浦。","Werneror",""
"中吕 其一 红绣鞋","元","无名氏","窗外雨声声不住，枕边泪点点长吁，雨声泪点急相逐。雨声儿添凄惨，泪点儿助长吁。枕边泪倒多如窗外雨。","Werneror",""
"中吕 朝天子 志感","元","无名氏","不读书有权，不识字有钱，不晓事倒有人誇荐。老天只恁忒心偏，贤和愚无分辨。折挫英雄，消磨良善，越聪明越运蹇。志高如鲁连，德高如闵蹇，依本分只落的人轻贱。","Werneror",""
"清江引 九日","元","无名氏","萧萧五株门外柳。屈指重阳又。霜清紫蟹肥。露冷黄花瘦。白衣不来琴当酒。","Werneror",""
"凭阑人 无题","元","无名氏","点破苍苔墙角萤。战退西风檐外铃。画楼风露清。玉阑桐叶零。","Werneror",""
"正宫 叨叨令","元","无名氏","黄尘万古长安路，折碑三尺邙山墓。西风一叶乌江渡，夕阳十里邯郸树。老了人也么哥，老了人也么哥，英雄尽是伤心处。只见青帘高挂垂杨树，朱帘暮卷西山雨。谁待向禁城狼虎丛中去，我则待侬家鹦鹉洲边住。倒大来快活也么哥，快活也么哥，抵多少梦回明月生南浦。","Werneror",""
"仙吕·一半儿 题情二首","元","王和卿","将来书信手拈着，灯下姿姿观觑了。两三行字真带草，提起来越心焦。一半儿丝挦一半儿烧。书来和泪怕开缄，又不归来空再三。这样病儿谁惯耽？越恁瘦岩岩。一半儿增添一半儿减。","Werneror",""
"【中吕】普天乐 崔张十六事（十六首）","元","关汉卿","普救姻缘西洛客说姻缘，普救寺寻方便。佳人才子，一见情牵。饿眼望将穿，馋口涎空咽。门掩梨花闲庭院，粉墙儿高似青天。颠不刺见了万千，似这般可喜娘罕见，引动人意马心猿。西厢寄寓娇滴滴小红娘，恶狠狠唐三藏。消磨灾障，眼抹张郎。便将小姐央，说起风流况。母亲呵怕女孩儿春心荡，百般巧计关防；倒赚他鸳鸯比翼，黄莺作对，粉蝶成双。酬和情诗玉宇净无尘，宝月圆如镜；风生翠袖，花落闲庭。五言诗句语清，两下里为媒证，遇着风流知音性，惺惺的偏惜惺惺。若得来心肝儿敬重，眼皮儿上供养，手掌儿里高擎。随分好事梵王宫月轮高，枯木堂香烟罩。法聪来报，好事通宵。似神仙离碧霄，可意种来清醮，猛见了倾国倾城貌。将一个发慈悲脸儿朦着，葫芦啼到晓。酩子里家去，只落得两下里获铎。封书退贼不念《法华经》，不理《梁皇忏》，贼人来至，情理何堪！法聪待向前，便把贼来探，险把佳人遭坑陷，消不得小书生一纸书缄。杜将军风威勇敢，张秀才能书妙染，孙飞虎好是羞惭。虚意谢诚东阁玳筵开，不强如西厢和月等。红娘来请：“万福先生。”“请”字儿未出声，“去”字儿连忙应。下功夫将额颅十分挣，酸溜溜螫得牙疼。茶饭未成，陈仓老米，满瓮蔓菁。母亲变卦若不是张解元识人多，怎生救咱全家祸？你则合有恩便报，倒教我拜做哥哥。母亲你忒虑过，怕我陪钱货，眼睁睁把比目鱼分破。知他是命福如何？我这里软摊做一垛，咫尺间如同间阔，其实都伸不起我这肩窝。隔墙听琴月明中，琴三弄，闲愁万种，自诉情衷。要知音耳朵，听得他芳心动。司马、文君情偏重，他每也曾理结丝桐。又不是《黄鹤醉翁》，又不是《泣麟悲凤》，又不是《清夜闻钟》。开书染病寄简帖又无成，相思病今番甚。只为你倚门待月，侧耳听琴，便有那扁鹊来，委实难医恁。止把酸醋当归浸，这方儿到处难寻。要知是知母未寝，红娘心沁，使君子难禁。莺花配偶春意透酥胸，春色横眉黛，新婚燕尔，苦尽甘来。也不索将琴操弹，也不索西厢和月待，尽老今生同欢爱，恰便似刘阮天台。只恐怕母亲做猜，侍妾假乖，小姐难挨。花惜风情小娘子说因由，老夫人索穷究，我只道神针法灸，却原来燕侣鸾俦。红娘先自行，小姐权落后，我在这窗儿外几曾敢咳嗽，这殷勤着甚来由？夫人你得休便怵，也不索出乖弄丑，自古来女大难留。张生赴选碧云天，黄花地，西风紧，北雁南飞。恨相见难，又早别离易。久已后虽然成佳配，奈时间怎不悲啼！我则厮守得一时半刻，早松了金钏，减了香肌。旅馆梦魂为功名，伤离别，可怜见关山万里，独自跋涉。楚阳台朝暮云，杨柳岸朦胧月，冷清清怎地挨今夜？梦魂儿这场抛撇。人去也，去时节远也，远时节几日来也？喜得家书久客在京师，甚的是闲传示？心头眼底，横倘莺儿。趁西风折桂枝，已遂了青云志。盼得他一纸音书，却是断肠诗词。堪为字史，颜筋柳骨，献之羲之。远寄寒衣想张郎，空僝僽，缄书在手，写不尽绸缪。修时节和泪修，嘱咐休忘旧。寄去衣服牢收授，三般儿都有个因由：这袜儿管束你胡行乱走，这衫儿穿的着皮肉，这里肚常系在心头。夫妇团圆为风流，成姻眷，恩情美满，夫妇团圆。却忘了间阻情，遂了平生愿。郑恒枉自胡来缠，空落得惹祸招愆。一个卖风流的志坚，一个逞娇姿的意坚，一个调风月的心坚。","Werneror",""
"独乐台用眠分黄犊草坐占白鸥沙为韵分赋得首尾二字","元","许有壬","疏慵闭户事高眠，几负郊原雨后天。今日野心收不定，马家庄上好林泉。溅溅流水抱村斜，半入蔬畦半沤麻。故里溪山足风物，慎毋重踏一堤沙。","Werneror",""
"送辅贤出山作首尾吟二首","元","李孝光","儒官不畏简书催，拄杖休惊石上苔。行到水穷云起处，路从四十九盘来。路从四十九盘来，树底看云首独回。客里不知身是客，向人犹爱话箫台。","Werneror",""
"遗龙冈鹿尾二绝","元","耶律楚材","秋水清声忽变商，龙冈曾遗二山羊。今年祗奉诗三首，为报先生鹿尾浆。去岁山羊酬过价，今年鹿尾不值钱。龙冈药物都竭底，只得髯翁诗数篇。","Werneror",""
"和景贤赠鹿尾二绝","元","耶律楚材","日暮长杨猎骑归，西风弓硬马初肥。今年鹿尾休嫌少，且喜君王不合围。禁脔酷思浓鹿汁，香蔬久厌小儿拳。龙冈采得班龙尾，一串穿来寄玉泉。","Werneror",""
"一半儿 拟美人八咏","元","查德卿","绿窗时有唾茸粘，银甲频将彩线挦。绣到凤凰心自嫌。按春纤，一半儿端相一半儿掩。自将杨柳品题人，笑捻花枝比较春。输与海棠三四分。再偷匀，一半儿胭脂一半儿粉。海棠红晕润初妍，杨柳纤腰舞自偏。笑倚玉奴娇欲眠。粉郎前，一半儿支吾一半儿软。自调花露染霜毫，一种春心无处托。欲写又停三四遭。絮叨叨，一半儿连真一半儿草。梨花云绕绵香亭，胡蝶春融软玉屏。花外鸟啼三四声。梦初惊，一半儿昏迷一半儿醒。琐窗人静日初曛，宝鼎香消火尚温。斜倚绣床深闭门。眼昏昏，一半儿微开一半儿盹。柳绵扑槛晚风轻，花影横窗淡月明。翠被麝兰熏梦醒。最关情，一半儿温馨一半儿冷。厌听野雀语雕檐，怕见杨花扑绣帘。拈起绣针还倒拈。两眉尖，一半儿微舒一半儿敛。","Werneror",""
"诈妮子调风月・幺篇","元","关汉卿","我把这银灯来指定，引了咱两个魂灵，都是这一点虚名。怕不百伶百俐，千战千赢，更做道""能行怎离得影""？这一场其身不正，怎当那厮大四至铺排，小夫人名称？。","chinese-poetry",""
"诈妮子调风月・尾","元","关汉卿","忽地却掀帘，兜地回头问，不由我心儿里便亲。你把那并枕睡的日头儿再定轮，休教我逐宵价握雨携云。过今春，先教我不系腰裙，便是半簸箕头钱扑个复纯。教人道""眼里有珍""，你可休""言而无信""！（云）许下我包髻、团衫、绣手巾。专等你世袭千户的小夫人。（下）。","chinese-poetry",""
"诈妮子调风月・满庭芳","元","关汉卿","见我这般微微喘息，语言恍惚，脚步儿查梨。慢松松胸带儿频那系，裙腰儿空闲里偷提。见我这般气丝丝偏斜了髟。","chinese-poetry",""
"诈妮子调风月・哨遍","元","关汉卿","并不是婆娘人把你抑勒，招取那肯心儿自说来的神前誓。天果报，无差移，子争个来早来迟。限时刻，十王地藏，六道轮回，单劝化人间世。善恶天心人意，""人间私语，天闻若雷""。但年高都是积善好心人；早寿夭都是辜恩负德贼。好说话清晨，变了卦今日，冷了心晚夕。","chinese-poetry",""
"诈妮子调风月・五煞","元","关汉卿","别人斩眉我早举动眼，道头知道尾。你这般沙糖般甜话儿多曾吃！你又不是""残花酝酿蜂儿蜜，细雨调和燕子泥""。自笑我狂踪迹。我往常受那无男儿烦恼，今日知有丈夫滋味。","chinese-poetry",""
"诈妮子调风月・四煞","元","关汉卿","待争来怎地争？待悔来怎地悔？怎补得我这有气分全身体？打也阿儿包髻，真加要带与别人成美，况团衫怎能勾披？他若不在俺宅司内，便大家南北，各自东西！。","chinese-poetry",""
"诈妮子调风月・三煞","元","关汉卿","明日索一般供与他衣袂穿，一般过与他茶饭吃，到晚送得他被底成双睡。他""做成暖帐三更梦""，我""拨尽寒炉一夜灰""。有句话存心记：则愿得辜恩负德，一个个荫于封妻！。","chinese-poetry",""
"诈妮子调风月・二煞","元","关汉卿","出门来一脚高一脚低，自不觉鞋底儿着田地。痛连心除他外谁根前说，气夯破肚别人行怎又不敢提？独自向银蟾底，则道是孤鸿伴影，几时吃四马攒蹄？。","chinese-poetry",""
"诈妮子调风月・小桃红","元","关汉卿","燕燕上复传示煞曾经，谁会甚儿女成婚聘？甚的是许出羞、下红定？问这洛阳城，少甚么能言快语官媒证？燕燕怎敢假名托姓？但教我一权为政，情取""火上等冬凌""。","chinese-poetry",""
"诈妮子调风月・天净沙","元","关汉卿","先教人掩扑了我几夜恩情，来这里被他骂得我百节酸疼，我便似□墙贼蝎蜇呼声。空使心作幸，被小夫人引了我魂灵。","chinese-poetry",""
"诈妮子调风月・收尾","元","关汉卿","大刚来""主人有福牙推胜""，不似这调风月媒人背厅。说得他美甘甘枕头儿上双成，闪得我薄设设被窝儿里冷！（下）。","chinese-poetry",""
"诈妮子调风月・驻马听","元","关汉卿","官人石碾连珠，满腰背无瑕玉免鹘；夫人每是依时按序，细搀绒全套绣衣服。包髻是缨络大真珠，额花是秋色玲珑玉。悠悠的品着鹧鸪，雁行般但举手都能舞。","chinese-poetry",""
"诈妮子调风月・水仙子","元","关汉卿","推那领系眼落处，采揪住那系腰行行掐胯骨。我这般拈拈掐掐有甚难当处？想我那声冤不得苦痛处。你不合先发头怒；你若无言语，怎敢将你觑付，你则索做使长、郎主。","chinese-poetry",""
"诈妮子调风月・殿前欢","元","关汉卿","俺千户跨龙驹，称得上的敢望七香车。愿结同心结，永挂合欢树。蛮凤娇雏，连理枝比目鱼。千载相完聚，花发无风雨。头白相守，眼黑处全无。","chinese-poetry",""
"诈妮子调风月・落梅风","元","关汉卿","据着生的年月，演的岁数，不是个义夫节妇，休想得五男并二女，死得教灭门绝户！（夫人云了）（旦跪唱）。","chinese-poetry",""
